지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
401,서초,2017-10-04,17.4,0,1.2
401,서초,2017-10-05,17.9,0,1.3
401,서초,2017-10-06,18.4,.5,1.1
401,서초,2017-10-07,21.2,0,.9
401,서초,2017-10-08,22.4,0,1.1
401,서초,2017-10-09,22.4,0,1.1
401,서초,2017-10-10,21.4,.5,1.1
401,서초,2017-10-11,16,28,1.8
401,서초,2017-10-12,12.6,0,1.4
401,서초,2017-10-13,12.5,0,1.4
401,서초,2017-10-14,14.6,0,1.4
401,서초,2017-10-15,14.9,0,1.1
401,서초,2017-10-16,16.8,0,1.1
401,서초,2017-10-17,15.3,0,1
401,서초,2017-10-18,16.2,0,1.3
401,서초,2017-10-19,16.2,0,1
401,서초,2017-10-20,16.8,0,1
401,서초,2017-10-21,16.7,0,1.1
401,서초,2017-10-22,15.9,0,1.5
401,서초,2017-10-23,13.6,0,1.1
401,서초,2017-10-24,13.5,0,1.1
401,서초,2017-10-25,13.7,0,1.3
401,서초,2017-10-26,14.6,0,1
401,서초,2017-10-27,16.1,0,.9
401,서초,2017-10-28,16.7,0,1
401,서초,2017-10-29,11.6,0,2.8
401,서초,2017-10-30,7.7,0,1.8
401,서초,2017-10-31,9.6,0,1.3
401,서초,2017-11-01,14.6,0,1.6
401,서초,2017-11-02,15.8,0,1.2
401,서초,2017-11-03,12.5,6,2.2
401,서초,2017-11-04,8.1,0,1.8
401,서초,2017-11-05,7.7,0,1.2
401,서초,2017-11-06,11,0,1.1
401,서초,2017-11-07,15,0,1.1
401,서초,2017-11-08,13.8,0,2
401,서초,2017-11-09,9.3,0,1.1
401,서초,2017-11-10,10.4,7.5,2.2
401,서초,2017-11-11,6.4,0,1.9
401,서초,2017-11-12,5.3,0,1.2
401,서초,2017-11-13,8.6,0,1.5
401,서초,2017-11-14,8.5,0,1.7
401,서초,2017-11-15,4.3,0,2.4
401,서초,2017-11-16,1.9,0,1.4
401,서초,2017-11-17,3.8,0,1.5
401,서초,2017-11-18,-1.2,0,3.2
401,서초,2017-11-19,-.5,0,2
401,서초,2017-11-20,1.2,0,1.3
401,서초,2017-11-21,1.5,0,1.1
401,서초,2017-11-22,5.2,0,1.9
401,서초,2017-11-23,1.8,.5,1.8
401,서초,2017-11-24,.4,.5,1.7
401,서초,2017-11-25,4.5,32.5,1.6
401,서초,2017-11-26,4.7,0,1.3
401,서초,2017-11-27,2.9,0,1.1
401,서초,2017-11-28,6.9,0,1.1
401,서초,2017-11-29,3.7,0,2.4
401,서초,2017-11-30,-1.6,0,2.8
401,서초,2017-12-01,-1.2,0,1.6
401,서초,2017-12-02,2,0,1.3
401,서초,2017-12-03,5.3,2,1.4
401,서초,2017-12-04,-.3,0,2.9
401,서초,2017-12-05,-3.6,0,2.5
401,서초,2017-12-06,1,2,1.7
401,서초,2017-12-07,1.8,0,2
401,서초,2017-12-08,-2.7,0,2.2
401,서초,2017-12-09,-.1,0,1.2
401,서초,2017-12-10,2,6.5,2.1
401,서초,2017-12-11,-6.1,0,3.3
401,서초,2017-12-12,-8.2,0,2.6
401,서초,2017-12-13,-7.5,0,1.9
401,서초,2017-12-14,-5.9,0,1.1
401,서초,2017-12-15,-2.2,0,1.3
401,서초,2017-12-16,-4.7,0,3
401,서초,2017-12-17,-6,0,2.1
401,서초,2017-12-18,-.7,3,1.5
401,서초,2017-12-19,-3.5,0,2
401,서초,2017-12-20,-2.8,0,1.4
401,서초,2017-12-21,-.1,0,1.2
401,서초,2017-12-22,3.6,0,1.5
401,서초,2017-12-23,5.9,0,1.4
401,서초,2017-12-24,3.3,18,1.7
401,서초,2017-12-25,-1.4,0,2.5
401,서초,2017-12-26,-3.4,0,2.8
401,서초,2017-12-27,-6.1,0,2.2
401,서초,2017-12-28,-1.1,0,1.1
401,서초,2017-12-29,2.5,0,1.3
401,서초,2017-12-30,1.8,1,1.2
401,서초,2017-12-31,.9,.5,2.2
401,서초,2018-01-01,-1,0,1.3
401,서초,2018-01-02,-1.6,0,2
401,서초,2018-01-03,-3.7,0,2.1
401,서초,2018-01-04,-3.3,0,1.2
401,서초,2018-01-05,-2.1,0,1.3
401,서초,2018-01-06,-1.9,0,1.5
401,서초,2018-01-07,-.8,0,1
401,서초,2018-01-08,2,.5,1.4
401,서초,2018-01-09,-3.4,0,2.4
401,서초,2018-01-10,-6.6,0,3
401,서초,2018-01-11,-10.1,0,2.6
401,서초,2018-01-12,-9.1,0,1.9
401,서초,2018-01-13,-4.1,0,1.3
401,서초,2018-01-14,1,0,1.5
401,서초,2018-01-15,4.9,0,1.6
401,서초,2018-01-16,3.8,0,.9
401,서초,2018-01-17,5.1,0,1.1
401,서초,2018-01-18,2.9,0,1.7
401,서초,2018-01-19,1.7,0,1.3
401,서초,2018-01-20,2.8,0,1.4
401,서초,2018-01-21,.8,0,1.2
401,서초,2018-01-22,.8,4,1.1
401,서초,2018-01-23,-11,0,
401,서초,2018-01-24,-13.4,0,3.4
401,서초,2018-01-25,-13.2,0,2.7
401,서초,2018-01-26,-14,0,2.6
401,서초,2018-01-27,-9.2,0,1.3
401,서초,2018-01-28,-5.2,0,2.2
401,서초,2018-01-29,-7.5,0,2.5
401,서초,2018-01-30,-4.8,0,1.4
401,서초,2018-01-31,-1.6,0,1.5
401,서초,2018-02-01,-3,0,1.4
401,서초,2018-02-02,-2.1,0,1.3
401,서초,2018-02-03,-6.5,0,3
401,서초,2018-02-04,-8.7,0,2.9
401,서초,2018-02-05,-8.4,0,2.9
401,서초,2018-02-06,-9.3,0,2.8
401,서초,2018-02-07,-7.4,0,1.3
401,서초,2018-02-08,-4.1,0,1.2
401,서초,2018-02-09,.7,0,1.1
401,서초,2018-02-10,.2,0,2.6
401,서초,2018-02-11,-5,0,2.3
401,서초,2018-02-12,-4.9,0,2.2
401,서초,2018-02-13,-.4,0,1.6
401,서초,2018-02-14,4.1,0,2
401,서초,2018-02-15,.2,0,2
401,서초,2018-02-16,-.4,0,1.5
401,서초,2018-02-17,-2.3,0,2.5
401,서초,2018-02-18,.5,0,1.1
401,서초,2018-02-19,2.5,0,1.1
401,서초,2018-02-20,1.5,0,2.1
401,서초,2018-02-21,-.1,0,1.9
401,서초,2018-02-22,1.8,0,1.8
401,서초,2018-02-23,5.1,4.5,1.5
401,서초,2018-02-24,3.2,0,1.7
401,서초,2018-02-25,2.4,0,1.3
401,서초,2018-02-26,3.1,0,1.2
401,서초,2018-02-27,4.5,0,1.1
401,서초,2018-02-28,4.6,24,1.4
401,서초,2018-03-01,.7,1.5,2.5
401,서초,2018-03-02,.5,0,1.6
401,서초,2018-03-03,8.8,0,1.5
401,서초,2018-03-04,10.2,14.5,.9
401,서초,2018-03-05,5.8,6,1.8
401,서초,2018-03-06,5,0,1.5
401,서초,2018-03-07,6.6,.5,2
401,서초,2018-03-08,4.9,6.5,1.7
401,서초,2018-03-09,5.2,0,1.2
401,서초,2018-03-10,4.8,0,1.6
401,서초,2018-03-11,6.8,0,1.3
401,서초,2018-03-12,8.3,0,1.2
401,서초,2018-03-13,12.8,0,1.6
401,서초,2018-03-14,17.5,0,1.4
401,서초,2018-03-15,12.9,34,1.4
401,서초,2018-03-16,7,0,1.7
401,서초,2018-03-17,7.3,0,1.7
401,서초,2018-03-18,9,1,1
401,서초,2018-03-19,8.4,2.5,1.5
401,서초,2018-03-20,5.2,0,2.3
401,서초,2018-03-21,2.2,0,1.7
401,서초,2018-03-22,5.5,0,1.6
401,서초,2018-03-23,6.5,0,1.4
401,서초,2018-03-24,8.1,0,1.5
401,서초,2018-03-25,10,0,1.4
401,서초,2018-03-26,11.1,0,1.3
401,서초,2018-03-27,13.9,0,1.5
401,서초,2018-03-28,15.4,0,1.6
401,서초,2018-03-29,16,0,1.2
401,서초,2018-03-30,14.9,0,1.6
401,서초,2018-03-31,14.3,0,1.4
401,서초,2018-04-01,15.8,0,1.4
401,서초,2018-04-02,18.4,0,1.3
401,서초,2018-04-03,18.6,0,1.3
401,서초,2018-04-04,12.8,19.5,1.8
401,서초,2018-04-05,8.1,14,2.2
401,서초,2018-04-06,6.5,9.5,1.9
401,서초,2018-04-07,4.8,0,2.7
401,서초,2018-04-08,4.6,4,1.4
401,서초,2018-04-09,8.5,0,1.1
401,서초,2018-04-10,15.8,3,2.6
401,서초,2018-04-11,13,0,1.7
401,서초,2018-04-12,13.8,0,2
401,서초,2018-04-13,14.5,0,1.3
401,서초,2018-04-14,9.4,12.5,1.9
401,서초,2018-04-15,10,0,1.5
401,서초,2018-04-16,11.7,0,1.2
401,서초,2018-04-17,12.9,0,1.4
401,서초,2018-04-18,12.8,0,1.4
401,서초,2018-04-19,14.4,0,1.4
401,서초,2018-04-20,18.1,0,1.4
401,서초,2018-04-21,18.5,0,1.4
401,서초,2018-04-22,15.9,8.5,1.1
401,서초,2018-04-23,10,63,1.4
401,서초,2018-04-24,12.5,.5,1.5
401,서초,2018-04-25,14.9,0,1.3
401,서초,2018-04-26,15.5,0,1.5
401,서초,2018-04-27,15.6,0,1.2
401,서초,2018-04-28,15.6,0,1.5
401,서초,2018-04-29,15.7,0,1.3
401,서초,2018-04-30,19,0,1.3
401,서초,2018-05-01,20.7,0,1.4
401,서초,2018-05-02,15.8,4.5,1.4
401,서초,2018-05-03,11.4,6.5,2
401,서초,2018-05-04,14.7,0,1.7
401,서초,2018-05-05,18.7,0,1.8
401,서초,2018-05-06,16.3,23.5,1
401,서초,2018-05-07,19.7,0,1
401,서초,2018-05-08,17.5,0,1.6
401,서초,2018-05-09,16.1,0,1.5
401,서초,2018-05-10,16,0,1.6
401,서초,2018-05-11,17,0,1.4
401,서초,2018-05-12,14.3,34,1.2
401,서초,2018-05-13,16.1,.5,1
401,서초,2018-05-14,18.6,0,1.1
401,서초,2018-05-15,23.5,0,1.1
401,서초,2018-05-16,23,29,1.1
401,서초,2018-05-17,21.5,86,1
401,서초,2018-05-18,16.6,4,1
401,서초,2018-05-19,18.2,0,1.6
401,서초,2018-05-20,17.2,0,1.2
401,서초,2018-05-21,17.5,0,1.6
401,서초,2018-05-22,18.2,12.5,1.1
401,서초,2018-05-23,17.9,7.5,2.1
401,서초,2018-05-24,19,0,1.5
401,서초,2018-05-25,20,0,1.2
401,서초,2018-05-26,21.7,0,1.3
401,서초,2018-05-27,20.5,0,1.3
401,서초,2018-05-28,22.3,0,1.4
401,서초,2018-05-29,21.7,3.5,1.3
401,서초,2018-05-30,20.3,0,1.4
401,서초,2018-05-31,21.5,0,1.2
401,서초,2018-06-01,23.9,0,1.6
401,서초,2018-06-02,23.7,0,1.4
401,서초,2018-06-03,23.5,0,1.4
401,서초,2018-06-04,,0,
401,서초,2018-06-05,24,0,1.2
401,서초,2018-06-06,23.4,0,1.5
401,서초,2018-06-07,23.1,0,1.2
401,서초,2018-06-08,22.1,0,1.4
401,서초,2018-06-09,23.5,1,1.4
401,서초,2018-06-10,21.2,.5,1.7
401,서초,2018-06-11,20.6,.5,1.4
401,서초,2018-06-12,21.4,3.5,1.2
401,서초,2018-06-13,22.1,0,1.3
401,서초,2018-06-14,22,4,1.6
401,서초,2018-06-15,21.9,0,1.9
401,서초,2018-06-16,22.6,0,1.5
401,서초,2018-06-17,22.8,0,1.3
401,서초,2018-06-18,25.4,0,1.2
401,서초,2018-06-19,23,0,1.3
401,서초,2018-06-20,23.4,0,1.8
401,서초,2018-06-21,24.3,0,1.8
401,서초,2018-06-22,25.6,0,1.2
401,서초,2018-06-23,25,0,1.4
401,서초,2018-06-24,25.5,0,1.3
401,서초,2018-06-25,27.7,0,1.2
401,서초,2018-06-26,22.4,82,1.8
401,서초,2018-06-27,,0,
401,서초,2018-06-28,23.4,6,1.3
401,서초,2018-06-29,25.3,.5,1.1
401,서초,2018-06-30,25.2,.5,.9
401,서초,2018-07-01,21.9,85,1.4
401,서초,2018-07-02,22.5,82,1.4
401,서초,2018-07-03,27.3,0,1.2
401,서초,2018-07-04,27.6,0,1.2
401,서초,2018-07-05,25.4,.5,1.4
401,서초,2018-07-06,24.1,0,1.6
401,서초,2018-07-07,23.6,0,1.5
401,서초,2018-07-08,23.4,0,1.7
401,서초,2018-07-09,21,12,1.5
401,서초,2018-07-10,24.4,8.5,1.3
401,서초,2018-07-11,27.7,2,1
401,서초,2018-07-12,27.7,.5,1
401,서초,2018-07-13,28.2,0,1.1
401,서초,2018-07-14,28.4,0,1.2
401,서초,2018-07-15,28.5,0,1.5
401,서초,2018-07-16,29.5,0,1.3
401,서초,2018-07-17,28.5,0,1.4
401,서초,2018-07-18,29,0,1.2
401,서초,2018-07-19,29.1,0,1.5
401,서초,2018-07-20,29.7,0,1.2
401,서초,2018-07-21,30.8,0,1.5
401,서초,2018-07-22,31.8,0,1.1
401,서초,2018-07-23,32.1,0,1.4
401,서초,2018-07-24,32.2,0,1.3
401,서초,2018-07-25,31.3,0,1.5
401,서초,2018-07-26,30.8,0,1.3
401,서초,2018-07-27,31.9,0,1.5
401,서초,2018-07-28,29.1,11.5,1
401,서초,2018-07-29,31.2,0,1.4
401,서초,2018-07-30,31.9,0,1.3
401,서초,2018-07-31,32.7,0,1.5
401,서초,2018-08-01,34,0,1.4
401,서초,2018-08-02,34,0,1.4
401,서초,2018-08-03,33.4,0,1.7
401,서초,2018-08-04,31.9,0,1.3
401,서초,2018-08-05,30.3,.5,1.7
401,서초,2018-08-06,30.8,20.5,1.4
401,서초,2018-08-07,31.2,0,1.4
401,서초,2018-08-08,31.5,0,1.8
401,서초,2018-08-09,28.7,15,1
401,서초,2018-08-10,30.6,0,1.3
401,서초,2018-08-11,30.3,0,1.8
401,서초,2018-08-12,30.9,0,1.5
401,서초,2018-08-13,30.9,2,1.4
401,서초,2018-08-14,32.1,0,1.3
401,서초,2018-08-15,32,0,1.5
401,서초,2018-08-16,30.1,0,1.7
401,서초,2018-08-17,27.2,0,2.1
401,서초,2018-08-18,26.6,0,1.8
401,서초,2018-08-19,27.7,0,1.3
401,서초,2018-08-20,28.7,0,1.9
401,서초,2018-08-21,26.8,6,1.7
401,서초,2018-08-22,30.9,0,1.6
401,서초,2018-08-23,29.6,2.5,1.4
401,서초,2018-08-24,24.5,9,1.5
401,서초,2018-08-25,25.6,0,1.4
401,서초,2018-08-26,22.1,5,1.5
401,서초,2018-08-27,22.7,25.5,.9
401,서초,2018-08-28,23.5,97.5,1.2
401,서초,2018-08-29,25.9,14.5,1.4
401,서초,2018-08-30,26.7,3.5,1.1
401,서초,2018-08-31,25.3,.5,1.2
401,서초,2018-09-01,25.8,0,1.5
401,서초,2018-09-02,25,0,1.6
401,서초,2018-09-03,23.7,42,1.3
401,서초,2018-09-04,23.9,0,2
401,서초,2018-09-05,24.4,0,1.4
401,서초,2018-09-06,23.3,2,1.3
401,서초,2018-09-07,22,2.5,2.2
401,서초,2018-09-08,21.8,0,1.4
401,서초,2018-09-09,22.3,0,1.1
401,서초,2018-09-10,22.8,0,1.5
401,서초,2018-09-11,21.3,0,1.5
401,서초,2018-09-12,22.3,0,1.3
401,서초,2018-09-13,23.1,0,1.2
401,서초,2018-09-14,23.4,0,1
401,서초,2018-09-15,22.6,1,1.1
401,서초,2018-09-16,22.7,1,1.1
401,서초,2018-09-17,22.7,0,1.2
401,서초,2018-09-18,22.2,0,1.4
401,서초,2018-09-19,21.8,0,1.2
401,서초,2018-09-20,19.1,6.5,.9
401,서초,2018-09-21,19.6,17,.9
401,서초,2018-09-22,20.9,6,1.2
401,서초,2018-09-23,19.6,0,1.4
401,서초,2018-09-24,17.5,0,1.6
401,서초,2018-09-25,17.8,0,1.2
401,서초,2018-09-26,19.5,0,1.3
401,서초,2018-09-27,19.2,0,1.2
401,서초,2018-09-28,17.5,0,1.4
401,서초,2018-09-29,19.7,0,1.1
401,서초,2018-09-30,17.8,0,1.8
401,서초,2018-10-01,16.3,0,2.1
401,서초,2018-10-02,16.1,0,1.2
401,서초,2018-10-03,17.1,0,1.2
401,서초,2018-10-04,19.4,0,1.1
401,서초,2018-10-05,17.2,34,.9
401,서초,2018-10-06,18.1,79,1.5
401,서초,2018-10-07,17.3,0,1.6
401,서초,2018-10-08,14.1,0,1.2
401,서초,2018-10-09,15,0,1.2
401,서초,2018-10-10,13.2,5.5,2.1
401,서초,2018-10-11,11.1,0,2.3
401,서초,2018-10-12,10.9,0,1.1
401,서초,2018-10-13,12,0,1
401,서초,2018-10-14,13.4,0,1.2
401,서초,2018-10-15,15.5,0,1.1
401,서초,2018-10-16,14.7,0,1.1
401,서초,2018-10-17,12.4,0,1.2
401,서초,2018-10-18,12.5,0,1.4
401,서초,2018-10-19,13.3,0,1.3
401,서초,2018-10-20,12.9,0,1.1
401,서초,2018-10-21,12.9,0,1.1
401,서초,2018-10-22,13.5,0,1.1
401,서초,2018-10-23,12,5,1.1
401,서초,2018-10-24,12.3,0,1.2
401,서초,2018-10-25,13.7,0,1
401,서초,2018-10-26,12.7,9.5,1.3
401,서초,2018-10-27,9.1,0,2.3
401,서초,2018-10-28,8.9,5,1.5
401,서초,2018-10-29,8.2,0,1.7
401,서초,2018-10-30,7.6,0,1.5
401,서초,2018-10-31,7.9,0,1.4
401,서초,2018-11-01,8.2,0,1.3
401,서초,2018-11-02,10.3,0,1
401,서초,2018-11-03,11.4,0,1.2
401,서초,2018-11-04,11.9,0,1.1
401,서초,2018-11-05,11.8,0,1.1
401,서초,2018-11-06,12.9,0,.9
401,서초,2018-11-07,13.8,1.5,1
401,서초,2018-11-08,13,67,1
401,서초,2018-11-09,12.9,0,1.6
401,서초,2018-11-10,12,0,1.3
401,서초,2018-11-11,9,0,1.2
401,서초,2018-11-12,8.7,0,1.2
401,서초,2018-11-13,9.1,0,1.2
401,서초,2018-11-14,9.8,0,1
401,서초,2018-11-15,10.1,0,1
401,서초,2018-11-16,9.6,0,1.6
401,서초,2018-11-17,6.8,0,1.4
401,서초,2018-11-18,6.8,0,1.2
401,서초,2018-11-19,7.3,0,1.5
401,서초,2018-11-20,7.2,0,1.3
401,서초,2018-11-21,6.4,2,1.3
401,서초,2018-11-22,3.7,0,2
401,서초,2018-11-23,2.7,0,1.2
401,서초,2018-11-24,3.3,10,1.8
401,서초,2018-11-25,5.7,0,1
401,서초,2018-11-26,6.3,0,1
401,서초,2018-11-27,7.7,0,1.4
401,서초,2018-11-28,6.5,0,1.3
401,서초,2018-11-29,4.7,0,1.1
401,서초,2018-11-30,3.8,0,1.2
401,서초,2018-12-01,5.7,0,1
401,서초,2018-12-02,8.2,0,1
401,서초,2018-12-03,12.1,11,1.1
401,서초,2018-12-04,7.4,7,2.5
401,서초,2018-12-05,1.7,0,1.7
401,서초,2018-12-06,3.2,0,2
401,서초,2018-12-07,-6.5,0,3.6
401,서초,2018-12-08,-7.3,0,2.6
401,서초,2018-12-09,-5.8,0,1.6
401,서초,2018-12-10,-2.4,0,1.1
401,서초,2018-12-11,.8,0,1.2
401,서초,2018-12-12,-.7,0,2
401,서초,2018-12-13,-1.6,1.5,2.2
401,서초,2018-12-14,-3.3,0,1.5
401,서초,2018-12-15,-2.1,0,1
401,서초,2018-12-16,.3,0,1.1
401,서초,2018-12-17,2.5,0,1.5
401,서초,2018-12-18,3.2,0,1.5
401,서초,2018-12-19,4.4,0,1.2
401,서초,2018-12-20,3.8,0,1.1
401,서초,2018-12-21,6.4,0,1
401,서초,2018-12-22,7.4,0,1.3
401,서초,2018-12-23,3.5,0,2.6
401,서초,2018-12-24,-1.2,0,1.6
401,서초,2018-12-25,.4,0,1.4
401,서초,2018-12-26,-.7,0,2.8
401,서초,2018-12-27,-9,0,3.2
401,서초,2018-12-28,-9.6,0,2.2
401,서초,2018-12-29,-6.5,0,3
401,서초,2018-12-30,-5.8,0,1.4
401,서초,2018-12-31,-4.8,0,1.3
401,서초,2019-01-01,-4.2,0,1.5
401,서초,2019-01-02,-4.2,0,1.5
401,서초,2019-01-03,-3.1,0,1
401,서초,2019-01-04,-.8,0,1.1
401,서초,2019-01-05,-2,0,1.9
401,서초,2019-01-06,-2.5,0,1.1
401,서초,2019-01-07,-1.8,0,1.3
401,서초,2019-01-08,-2.3,0,2.6
401,서초,2019-01-09,-3.6,0,1.3
401,서초,2019-01-10,.3,0,1.2
401,서초,2019-01-11,3.2,0,1
401,서초,2019-01-12,3.3,0,1.2
401,서초,2019-01-13,1.7,0,1.2
401,서초,2019-01-14,1.6,0,1
401,서초,2019-01-15,-.7,0,2.4
401,서초,2019-01-16,-4.2,0,1.9
401,서초,2019-01-17,.6,0,1.7
401,서초,2019-01-18,.6,0,1.2
401,서초,2019-01-19,3.8,0,1
401,서초,2019-01-20,-.4,0,3.3
401,서초,2019-01-21,-.5,0,1.6
401,서초,2019-01-22,2.1,0,1.3
401,서초,2019-01-23,2.5,0,2.1
401,서초,2019-01-24,.3,0,1.2
401,서초,2019-01-25,-.4,0,2.3
401,서초,2019-01-26,-1.7,0,2.3
401,서초,2019-01-27,-.1,0,1.3
401,서초,2019-01-28,1.9,0,2.4
401,서초,2019-01-29,.6,0,1.1
401,서초,2019-01-30,2.7,0,1.3
401,서초,2019-01-31,-1.2,0,2.6
401,서초,2019-02-01,-1.6,0,1.4
401,서초,2019-02-02,2.1,0,1.5
401,서초,2019-02-03,3.7,23,1.4
401,서초,2019-02-04,.2,0,2
401,서초,2019-02-05,2.6,0,1.2
401,서초,2019-02-06,5.6,0,1.1
401,서초,2019-02-07,-1.4,0,3.1
401,서초,2019-02-08,-5,0,2
401,서초,2019-02-09,-4.4,0,2.6
401,서초,2019-02-10,-4,0,1.7
401,서초,2019-02-11,-1.9,0,2
401,서초,2019-02-12,.3,0,1.6
401,서초,2019-02-13,-1,0,1.9
401,서초,2019-02-14,.3,0,1.2
401,서초,2019-02-15,.1,0,1.5
401,서초,2019-02-16,-1.7,0,2.2
401,서초,2019-02-17,-1.2,0,1.6
401,서초,2019-02-18,1.4,0,1.2
401,서초,2019-02-19,1.8,5,1
401,서초,2019-02-20,2.7,0,1.5
401,서초,2019-02-21,2.4,0,1.1
401,서초,2019-02-22,3.9,0,1.2
401,서초,2019-02-23,6.4,0,1.1
401,서초,2019-02-24,6.3,0,1.3
401,서초,2019-02-25,5.3,0,1.5
401,서초,2019-02-26,5.7,0,1.4
401,서초,2019-02-27,8.7,0,1.4
401,서초,2019-02-28,6.6,0,1.3
401,서초,2019-03-01,6.6,0,1.4
401,서초,2019-03-02,7.8,0,1.1
401,서초,2019-03-03,9.6,0,1.2
401,서초,2019-03-04,10.1,0,1.2
401,서초,2019-03-05,8.6,0,1.3
401,서초,2019-03-06,8.9,0,1.5
401,서초,2019-03-07,7.9,0,1.6
401,서초,2019-03-08,6.4,0,1.4
401,서초,2019-03-09,7.3,0,1.3
401,서초,2019-03-10,10.7,0,1.1
401,서초,2019-03-11,7,0,1.6
401,서초,2019-03-12,4.9,0,2
401,서초,2019-03-13,4.1,0,2.1
401,서초,2019-03-14,5.6,0,1.5
401,서초,2019-03-15,5.3,12.5,1.3
401,서초,2019-03-16,5.3,0,1.4
401,서초,2019-03-17,6,0,1.6
401,서초,2019-03-18,7.2,0,1.4
401,서초,2019-03-19,10.2,0,1.3
401,서초,2019-03-20,10.5,19.5,1
401,서초,2019-03-21,8.1,4,2.2
401,서초,2019-03-22,4.1,0,2.7
401,서초,2019-03-23,3.9,2,2.4
401,서초,2019-03-24,4.6,0,1.6
401,서초,2019-03-25,8.2,0,1.7
401,서초,2019-03-26,11.8,0,1.5
401,서초,2019-03-27,12.7,0,1.9
401,서초,2019-03-28,10.1,0,1.7
401,서초,2019-03-29,10.1,0,1.7
401,서초,2019-03-30,5.9,3,1.7
401,서초,2019-03-31,5.3,0,2.3
401,서초,2019-04-01,6.1,0,1.8
401,서초,2019-04-02,6.8,0,1.7
401,서초,2019-04-03,7.7,0,1.5
401,서초,2019-04-04,9.6,0,1.9
401,서초,2019-04-05,11.7,0,1.8
401,서초,2019-04-06,9.8,0,1
401,서초,2019-04-07,13.1,0,1.4
401,서초,2019-04-08,12,0,2
401,서초,2019-04-09,9.7,19,1.7
401,서초,2019-04-10,7.5,3.5,1.3
401,서초,2019-04-11,9.8,0,1.3
401,서초,2019-04-12,11.5,0,1.4
401,서초,2019-04-13,12,0,1.4
401,서초,2019-04-14,10.2,1,1.7
401,서초,2019-04-15,11.9,0,1.3
401,서초,2019-04-16,14.9,0,1.4
401,서초,2019-04-17,15.5,0,1.5
401,서초,2019-04-18,13.2,0,1.4
401,서초,2019-04-19,14.1,0,1.3
401,서초,2019-04-20,14.8,0,1.4
401,서초,2019-04-21,15.4,.5,1.1
401,서초,2019-04-22,19.6,0,1.2
401,서초,2019-04-23,20.6,0,1.1
401,서초,2019-04-24,19.1,7.5,1.2
401,서초,2019-04-25,13.6,10.5,1.3
401,서초,2019-04-26,9.3,2,1.1
401,서초,2019-04-27,12.3,0,1.3
401,서초,2019-04-28,13.2,0,1.1
401,서초,2019-04-29,12.6,0,1
401,서초,2019-04-30,15.4,0,1.4
401,서초,2019-05-01,16.7,0,1.6
401,서초,2019-05-02,16.7,0,1.5
401,서초,2019-05-03,17.8,0,1.3
401,서초,2019-05-04,19.2,0,1.2
401,서초,2019-05-05,19.4,0,1.5
401,서초,2019-05-06,15,0,2.6
401,서초,2019-05-07,14.8,0,1.6
401,서초,2019-05-08,16.2,0,1.8
401,서초,2019-05-09,17,0,1.5
401,서초,2019-05-10,18,0,1.4
401,서초,2019-05-11,20.2,0,1.2
401,서초,2019-05-12,21.2,0,1.2
401,서초,2019-05-13,18.7,0,1.3
401,서초,2019-05-14,20.2,0,1.3
401,서초,2019-05-15,21.5,0,1.2
401,서초,2019-05-16,24,0,1.4
401,서초,2019-05-17,23.7,0,1
401,서초,2019-05-18,22.5,0,2.5
401,서초,2019-05-19,19,15.5,1.6
401,서초,2019-05-20,16.7,3.5,1.7
401,서초,2019-05-21,17.4,0,1.9
401,서초,2019-05-22,20.5,0,1.8
401,서초,2019-05-23,22.1,0,1.3
401,서초,2019-05-24,25,0,1.3
401,서초,2019-05-25,23.5,0,1.3
401,서초,2019-05-26,24.5,0,1.3
401,서초,2019-05-27,18.1,4.5,1.8
401,서초,2019-05-28,18.6,0,1.6
401,서초,2019-05-29,20.5,0,1.5
401,서초,2019-05-30,20.4,0,1.6
401,서초,2019-05-31,20,0,1.6
401,서초,2019-06-01,19,0,1.3
401,서초,2019-06-02,21.6,0,1.3
401,서초,2019-06-03,23.5,0,1.5
401,서초,2019-06-04,23,0,1.5
401,서초,2019-06-05,23.6,0,1.4
401,서초,2019-06-06,21.7,7.5,1.1
401,서초,2019-06-07,20.1,48.5,1.3
401,서초,2019-06-08,22.2,0,1.3
401,서초,2019-06-09,22,.5,1.5
401,서초,2019-06-10,19,4.5,1.2
401,서초,2019-06-11,21.1,0,1.2
401,서초,2019-06-12,21.9,0,1.3
401,서초,2019-06-13,23.3,0,1.6
401,서초,2019-06-14,23.6,0,1.6
401,서초,2019-06-15,22.4,2,2
401,서초,2019-06-16,21.9,0,1.2
401,서초,2019-06-17,22.1,0,1.6
401,서초,2019-06-18,20.8,17.5,1.2
401,서초,2019-06-19,22.1,0,1.3
401,서초,2019-06-20,23.6,0,1.4
401,서초,2019-06-21,22.9,0,1.5
401,서초,2019-06-22,24.6,0,1.2
401,서초,2019-06-23,24.3,1,1.3
401,서초,2019-06-24,25,0,1.4
401,서초,2019-06-25,25.8,0,1.4
401,서초,2019-06-26,25.2,0,1.5
401,서초,2019-06-27,25.9,0,1.2
401,서초,2019-06-28,24.6,.5,1.2
401,서초,2019-06-29,23.2,2.5,1.3
401,서초,2019-06-30,24.5,0,1.3
401,서초,2019-07-01,24.2,0,1.4
401,서초,2019-07-02,24.9,0,1.4
401,서초,2019-07-03,24.5,0,1.4
401,서초,2019-07-04,25.7,0,1.3
